6.0484 	INFO 	Loaded monitor calibration from ['2024_08_16 01:13']
808.1776 	EXP 	polygon: autoDraw = False
808.1776 	EXP 	polygon_2: autoDraw = False
808.5611 	EXP 	Sound sound_1 reached end of file
808.5774 	EXP 	Sound sound_1 started
808.8767 	EXP 	Sound sound_1 stopped
808.8942 	EXP 	text: autoDraw = True
808.8942 	EXP 	textbox: autoDraw = True
809.2449 	DATA 	Keypress: 2
809.7957 	DATA 	Keypress: 0
809.9535 	DATA 	Keypress: 0
810.9035 	DATA 	Mouse: Left button down, pos=(928,191)
810.9136 	EXP 	New trial (rep=12, index=0): <Trial 144 (0 in rep 12) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 144, 'thisTrialN': 0, 'thisRepN': 12}>
810.9274 	EXP 	text: autoDraw = False
810.9274 	EXP 	textbox: autoDraw = False
810.9274 	EXP 	polygon: autoDraw = True
811.1296 	DATA 	Mouse:  Left button up, pos=(928,191)
811.9286 	INFO 	Keyboard events cleared
811.9277 	EXP 	polygon: autoDraw = False
811.9277 	EXP 	polygon_2: autoDraw = True
814.0140 	DATA 	Keypress: 1
815.0334 	DATA 	Keypress: space
815.0440 	EXP 	polygon: autoDraw = False
815.0440 	EXP 	polygon_2: autoDraw = False
815.4276 	EXP 	Sound sound_1 reached end of file
815.4439 	EXP 	Sound sound_1 started
815.7443 	EXP 	Sound sound_1 stopped
815.7619 	EXP 	text: autoDraw = True
815.7619 	EXP 	textbox: autoDraw = True
816.0905 	DATA 	Keypress: 1
816.6871 	DATA 	Keypress: 0
816.8611 	DATA 	Keypress: 0
817.7475 	DATA 	Mouse: Left button down, pos=(928,191)
817.9618 	DATA 	Mouse:  Left button up, pos=(928,191)
819.2969 	DATA 	Mouse: Left button down, pos=(928,191)
819.2993 	EXP 	New trial (rep=12, index=1): <Trial 145 (1 in rep 12) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 145, 'thisTrialN': 1, 'thisRepN': 12}>
819.3103 	EXP 	text: autoDraw = False
819.3103 	EXP 	textbox: autoDraw = False
819.3103 	EXP 	polygon: autoDraw = True
819.5128 	DATA 	Mouse:  Left button up, pos=(928,191)
820.3114 	INFO 	Keyboard events cleared
820.3105 	EXP 	polygon: autoDraw = False
820.3105 	EXP 	polygon_2: autoDraw = True
821.6826 	DATA 	Keypress: space
821.6935 	EXP 	polygon: autoDraw = False
821.6935 	EXP 	polygon_2: autoDraw = False
822.0773 	EXP 	Sound sound_1 reached end of file
822.0936 	EXP 	Sound sound_1 started
822.3944 	EXP 	Sound sound_1 stopped
822.4123 	EXP 	text: autoDraw = True
822.4123 	EXP 	textbox: autoDraw = True
822.8395 	DATA 	Keypress: 4
823.7706 	DATA 	Keypress: 0
824.8873 	DATA 	Keypress: 0
830.4709 	DATA 	Keypress: space
831.3540 	DATA 	Mouse: Left button down, pos=(928,191)
831.3623 	EXP 	New trial (rep=12, index=2): <Trial 146 (2 in rep 12) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 146, 'thisTrialN': 2, 'thisRepN': 12}>
831.3766 	EXP 	text: autoDraw = False
831.3766 	EXP 	textbox: autoDraw = False
831.3766 	EXP 	polygon: autoDraw = True
831.5627 	DATA 	Mouse:  Left button up, pos=(928,191)
832.3774 	INFO 	Keyboard events cleared
832.3765 	EXP 	polygon: autoDraw = False
832.3765 	EXP 	polygon_2: autoDraw = True
833.5318 	DATA 	Keypress: space
833.5430 	EXP 	polygon: autoDraw = False
833.5430 	EXP 	polygon_2: autoDraw = False
833.6269 	EXP 	Sound sound_1 reached end of file
833.6431 	EXP 	Sound sound_1 started
833.9447 	EXP 	Sound sound_1 stopped
833.9637 	EXP 	text: autoDraw = True
833.9637 	EXP 	textbox: autoDraw = True
834.3405 	DATA 	Keypress: 1
835.3613 	DATA 	Keypress: 0
835.5203 	DATA 	Keypress: 0
836.7696 	DATA 	Mouse: Left button down, pos=(928,191)
836.7788 	EXP 	New trial (rep=12, index=3): <Trial 147 (3 in rep 12) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 147, 'thisTrialN': 3, 'thisRepN': 12}>
836.7931 	EXP 	text: autoDraw = False
836.7931 	EXP 	textbox: autoDraw = False
836.7931 	EXP 	polygon: autoDraw = True
836.9790 	DATA 	Mouse:  Left button up, pos=(928,191)
837.7938 	INFO 	Keyboard events cleared
837.7930 	EXP 	polygon: autoDraw = False
837.7930 	EXP 	polygon_2: autoDraw = True
838.2986 	DATA 	Keypress: space
838.3097 	EXP 	polygon: autoDraw = False
838.3097 	EXP 	polygon_2: autoDraw = False
838.9932 	EXP 	Sound sound_1 reached end of file
839.0095 	EXP 	Sound sound_1 started
839.3046 	EXP 	Sound sound_1 stopped
839.3239 	EXP 	text: autoDraw = True
839.3239 	EXP 	textbox: autoDraw = True
839.8223 	DATA 	Keypress: 3
840.4203 	DATA 	Keypress: 0
840.6035 	DATA 	Keypress: 0
843.2373 	DATA 	Mouse: Left button down, pos=(967,195)
843.2451 	EXP 	New trial (rep=12, index=4): <Trial 148 (4 in rep 12) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 148, 'thisTrialN': 4, 'thisRepN': 12}>
843.2593 	EXP 	text: autoDraw = False
843.2593 	EXP 	textbox: autoDraw = False
843.2593 	EXP 	polygon: autoDraw = True
843.4616 	DATA 	Mouse:  Left button up, pos=(967,195)
844.2603 	INFO 	Keyboard events cleared
844.2594 	EXP 	polygon: autoDraw = False
844.2594 	EXP 	polygon_2: autoDraw = True
857.0473 	DATA 	Keypress: space
857.0589 	EXP 	polygon: autoDraw = False
857.0589 	EXP 	polygon_2: autoDraw = False
857.1426 	EXP 	Sound sound_1 reached end of file
857.1588 	EXP 	Sound sound_1 started
857.4544 	EXP 	Sound sound_1 stopped
857.4731 	EXP 	text: autoDraw = True
857.4731 	EXP 	textbox: autoDraw = True
857.8217 	DATA 	Keypress: 2
858.2934 	DATA 	Keypress: 0
858.4528 	DATA 	Keypress: 0
859.5141 	DATA 	Mouse: Left button down, pos=(967,195)
859.5264 	EXP 	New trial (rep=12, index=5): <Trial 149 (5 in rep 12) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 149, 'thisTrialN': 5, 'thisRepN': 12}>
859.5417 	EXP 	text: autoDraw = False
859.5417 	EXP 	textbox: autoDraw = False
859.5417 	EXP 	polygon: autoDraw = True
859.7264 	DATA 	Mouse:  Left button up, pos=(967,195)
860.5430 	INFO 	Keyboard events cleared
860.5421 	EXP 	polygon: autoDraw = False
860.5421 	EXP 	polygon_2: autoDraw = True
862.4971 	DATA 	Keypress: space
862.5086 	EXP 	polygon: autoDraw = False
862.5086 	EXP 	polygon_2: autoDraw = False
862.8275 	DATA 	Keypress: 2
863.1923 	EXP 	Sound sound_1 reached end of file
863.2086 	EXP 	Sound sound_1 started
863.5046 	EXP 	Sound sound_1 stopped
863.5231 	EXP 	text: autoDraw = True
863.5231 	EXP 	textbox: autoDraw = True
863.8766 	DATA 	Keypress: 2
864.5770 	DATA 	Keypress: 9
865.2020 	DATA 	Keypress: backspace
865.4942 	DATA 	Keypress: 0
865.6510 	DATA 	Keypress: 0
867.1264 	DATA 	Mouse: Left button down, pos=(967,195)
867.1285 	EXP 	New trial (rep=12, index=6): <Trial 150 (6 in rep 12) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 150, 'thisTrialN': 6, 'thisRepN': 12}>
867.1418 	EXP 	text: autoDraw = False
867.1418 	EXP 	textbox: autoDraw = False
867.1418 	EXP 	polygon: autoDraw = True
867.3444 	DATA 	Mouse:  Left button up, pos=(967,195)
868.1425 	INFO 	Keyboard events cleared
868.1418 	EXP 	polygon: autoDraw = False
868.1418 	EXP 	polygon_2: autoDraw = True
868.7805 	DATA 	Keypress: space
868.7918 	EXP 	polygon: autoDraw = False
868.7918 	EXP 	polygon_2: autoDraw = False
869.4754 	EXP 	Sound sound_1 reached end of file
869.4917 	EXP 	Sound sound_1 started
869.7850 	EXP 	Sound sound_1 stopped
869.8039 	EXP 	text: autoDraw = True
869.8039 	EXP 	textbox: autoDraw = True
870.3210 	DATA 	Keypress: 3
871.0095 	DATA 	Keypress: 0
871.1690 	DATA 	Keypress: 0
872.6683 	DATA 	Mouse: Left button down, pos=(967,195)
872.6772 	EXP 	New trial (rep=12, index=7): <Trial 151 (7 in rep 12) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 151, 'thisTrialN': 7, 'thisRepN': 12}>
872.6915 	EXP 	text: autoDraw = False
872.6915 	EXP 	textbox: autoDraw = False
872.6915 	EXP 	polygon: autoDraw = True
872.8779 	DATA 	Mouse:  Left button up, pos=(967,195)
873.6923 	INFO 	Keyboard events cleared
873.6915 	EXP 	polygon: autoDraw = False
873.6915 	EXP 	polygon_2: autoDraw = True
874.5465 	DATA 	Keypress: space
874.5581 	EXP 	polygon: autoDraw = False
874.5581 	EXP 	polygon_2: autoDraw = False
874.9420 	EXP 	Sound sound_1 reached end of file
874.9582 	EXP 	Sound sound_1 started
875.2546 	EXP 	Sound sound_1 stopped
875.2732 	EXP 	text: autoDraw = True
875.2732 	EXP 	textbox: autoDraw = True
875.6659 	DATA 	Keypress: 3
876.5520 	DATA 	Keypress: 0
876.7256 	DATA 	Keypress: 0
883.6096 	DATA 	Mouse: Left button down, pos=(967,195)
883.6121 	EXP 	New trial (rep=12, index=8): <Trial 152 (8 in rep 12) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 152, 'thisTrialN': 8, 'thisRepN': 12}>
883.6244 	EXP 	text: autoDraw = False
883.6244 	EXP 	textbox: autoDraw = False
883.6244 	EXP 	polygon: autoDraw = True
883.8277 	DATA 	Mouse:  Left button up, pos=(967,195)
884.6252 	INFO 	Keyboard events cleared
884.6244 	EXP 	polygon: autoDraw = False
884.6244 	EXP 	polygon_2: autoDraw = True
900.3122 	DATA 	Keypress: space
900.3237 	EXP 	polygon: autoDraw = False
900.3237 	EXP 	polygon_2: autoDraw = False
901.0074 	EXP 	Sound sound_1 reached end of file
901.0236 	EXP 	Sound sound_1 started
901.3245 	EXP 	Sound sound_1 stopped
901.3441 	EXP 	text: autoDraw = True
901.3441 	EXP 	textbox: autoDraw = True
901.3604 	DATA 	Keypress: 2
901.8920 	DATA 	Keypress: 0
902.0508 	DATA 	Keypress: 0
903.5502 	DATA 	Mouse: Left button down, pos=(967,195)
903.5593 	EXP 	New trial (rep=12, index=9): <Trial 153 (9 in rep 12) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 153, 'thisTrialN': 9, 'thisRepN': 12}>
903.5736 	EXP 	text: autoDraw = False
903.5736 	EXP 	textbox: autoDraw = False
903.5736 	EXP 	polygon: autoDraw = True
903.7598 	DATA 	Mouse:  Left button up, pos=(967,195)
904.5743 	INFO 	Keyboard events cleared
904.5736 	EXP 	polygon: autoDraw = False
904.5736 	EXP 	polygon_2: autoDraw = True
906.2292 	DATA 	Keypress: space
906.2402 	EXP 	polygon: autoDraw = False
906.2402 	EXP 	polygon_2: autoDraw = False
906.3236 	EXP 	Sound sound_1 reached end of file
906.3399 	EXP 	Sound sound_1 started
906.6344 	EXP 	Sound sound_1 stopped
906.6523 	EXP 	text: autoDraw = True
906.6523 	EXP 	textbox: autoDraw = True
907.0985 	DATA 	Keypress: 3
907.7916 	DATA 	Keypress: 0
907.9511 	DATA 	Keypress: 0
909.4167 	DATA 	Mouse: Left button down, pos=(967,195)
909.4257 	EXP 	New trial (rep=12, index=10): <Trial 154 (10 in rep 12) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 154, 'thisTrialN': 10, 'thisRepN': 12}>
909.4397 	EXP 	text: autoDraw = False
909.4397 	EXP 	textbox: autoDraw = False
909.4397 	EXP 	polygon: autoDraw = True
909.6264 	DATA 	Mouse:  Left button up, pos=(967,195)
910.4411 	INFO 	Keyboard events cleared
910.4402 	EXP 	polygon: autoDraw = False
910.4402 	EXP 	polygon_2: autoDraw = True
910.9786 	DATA 	Keypress: space
910.9899 	EXP 	polygon: autoDraw = False
910.9899 	EXP 	polygon_2: autoDraw = False
911.0738 	EXP 	Sound sound_1 reached end of file
911.0900 	EXP 	Sound sound_1 started
911.3844 	EXP 	Sound sound_1 stopped
911.4036 	EXP 	text: autoDraw = True
911.4036 	EXP 	textbox: autoDraw = True
911.7910 	DATA 	Keypress: 4
912.4186 	DATA 	Keypress: 0
912.5845 	DATA 	Keypress: 0
923.5836 	DATA 	Mouse: Left button down, pos=(967,195)
923.5921 	EXP 	New trial (rep=12, index=11): <Trial 155 (11 in rep 12) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 155, 'thisTrialN': 11, 'thisRepN': 12}>
923.6061 	EXP 	text: autoDraw = False
923.6061 	EXP 	textbox: autoDraw = False
923.6061 	EXP 	polygon: autoDraw = True
923.7919 	DATA 	Mouse:  Left button up, pos=(967,195)
924.6066 	INFO 	Keyboard events cleared
924.6058 	EXP 	polygon: autoDraw = False
924.6058 	EXP 	polygon_2: autoDraw = True
925.5451 	DATA 	Keypress: space
925.5558 	EXP 	polygon: autoDraw = False
925.5558 	EXP 	polygon_2: autoDraw = False
925.9395 	EXP 	Sound sound_1 reached end of file
925.9558 	EXP 	Sound sound_1 started
926.2587 	EXP 	Sound sound_1 stopped
926.2772 	EXP 	text: autoDraw = True
926.2772 	EXP 	textbox: autoDraw = True
926.3804 	DATA 	Keypress: 2
927.1156 	DATA 	Keypress: backspace
927.5044 	DATA 	Keypress: 3
927.9862 	DATA 	Keypress: 0
928.1365 	DATA 	Keypress: 0
928.4495 	DATA 	Keypress: space
929.3156 	DATA 	Keypress: backspace
930.5661 	DATA 	Mouse: Left button down, pos=(967,195)
930.5749 	EXP 	New trial (rep=13, index=0): <Trial 156 (0 in rep 13) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 156, 'thisTrialN': 0, 'thisRepN': 13}>
930.5891 	EXP 	text: autoDraw = False
930.5891 	EXP 	textbox: autoDraw = False
930.5891 	EXP 	polygon: autoDraw = True
930.7925 	DATA 	Mouse:  Left button up, pos=(967,195)
931.5899 	INFO 	Keyboard events cleared
931.5891 	EXP 	polygon: autoDraw = False
931.5891 	EXP 	polygon_2: autoDraw = True
932.9089 	DATA 	Keypress: 2
933.3924 	DATA 	Keypress: 0
933.5261 	DATA 	Keypress: 0
934.2441 	DATA 	Keypress: space
934.2556 	EXP 	polygon: autoDraw = False
934.2556 	EXP 	polygon_2: autoDraw = False
934.6392 	EXP 	Sound sound_1 reached end of file
934.6555 	EXP 	Sound sound_1 started
934.7407 	DATA 	Keypress: 2
934.9545 	EXP 	Sound sound_1 stopped
934.9720 	EXP 	text: autoDraw = True
934.9720 	EXP 	textbox: autoDraw = True
935.8347 	DATA 	Keypress: 2
936.2565 	DATA 	Keypress: 0
936.4168 	DATA 	Keypress: 0
937.6843 	DATA 	Mouse: Left button down, pos=(967,195)
937.6914 	EXP 	New trial (rep=13, index=1): <Trial 157 (1 in rep 13) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 157, 'thisTrialN': 1, 'thisRepN': 13}>
937.7055 	EXP 	text: autoDraw = False
937.7055 	EXP 	textbox: autoDraw = False
937.7055 	EXP 	polygon: autoDraw = True
937.8916 	DATA 	Mouse:  Left button up, pos=(967,195)
938.7064 	INFO 	Keyboard events cleared
938.7055 	EXP 	polygon: autoDraw = False
938.7055 	EXP 	polygon_2: autoDraw = True
939.0110 	DATA 	Keypress: space
939.0221 	EXP 	polygon: autoDraw = False
939.0221 	EXP 	polygon_2: autoDraw = False
939.4056 	EXP 	Sound sound_1 reached end of file
939.4220 	EXP 	Sound sound_1 started
939.7145 	EXP 	Sound sound_1 stopped
939.7331 	EXP 	text: autoDraw = True
939.7331 	EXP 	textbox: autoDraw = True
940.0253 	DATA 	Keypress: 3
940.4729 	DATA 	Keypress: 0
940.6325 	DATA 	Keypress: 0
942.0325 	DATA 	Mouse: Left button down, pos=(967,195)
942.0413 	EXP 	New trial (rep=13, index=2): <Trial 158 (2 in rep 13) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 158, 'thisTrialN': 2, 'thisRepN': 13}>
942.0554 	EXP 	text: autoDraw = False
942.0554 	EXP 	textbox: autoDraw = False
942.0554 	EXP 	polygon: autoDraw = True
942.2414 	DATA 	Mouse:  Left button up, pos=(967,195)
943.0561 	INFO 	Keyboard events cleared
943.0553 	EXP 	polygon: autoDraw = False
943.0553 	EXP 	polygon_2: autoDraw = True
943.6773 	DATA 	Keypress: space
943.6884 	EXP 	polygon: autoDraw = False
943.6884 	EXP 	polygon_2: autoDraw = False
944.3723 	EXP 	Sound sound_1 reached end of file
944.3886 	EXP 	Sound sound_1 started
944.6848 	EXP 	Sound sound_1 stopped
944.7027 	EXP 	text: autoDraw = True
944.7027 	EXP 	textbox: autoDraw = True
945.1222 	DATA 	Keypress: 4
945.7902 	DATA 	Keypress: 0
945.9400 	DATA 	Keypress: 0
946.7984 	DATA 	Mouse: Left button down, pos=(967,195)
946.8076 	EXP 	New trial (rep=13, index=3): <Trial 159 (3 in rep 13) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 159, 'thisTrialN': 3, 'thisRepN': 13}>
946.8216 	EXP 	text: autoDraw = False
946.8216 	EXP 	textbox: autoDraw = False
946.8216 	EXP 	polygon: autoDraw = True
947.0082 	DATA 	Mouse:  Left button up, pos=(967,195)
947.8218 	INFO 	Keyboard events cleared
947.8213 	EXP 	polygon: autoDraw = False
947.8213 	EXP 	polygon_2: autoDraw = True
949.9271 	DATA 	Keypress: space
949.9381 	EXP 	polygon: autoDraw = False
949.9381 	EXP 	polygon_2: autoDraw = False
950.0219 	EXP 	Sound sound_1 reached end of file
950.0382 	EXP 	Sound sound_1 started
950.2570 	DATA 	Keypress: 2
950.3345 	EXP 	Sound sound_1 stopped
950.3530 	EXP 	text: autoDraw = True
950.3530 	EXP 	textbox: autoDraw = True
950.7557 	DATA 	Keypress: 0
950.9223 	DATA 	Keypress: 0
951.5155 	DATA 	Keypress: backspace
951.6891 	DATA 	Keypress: backspace
951.8174 	DATA 	Keypress: backspace
952.2636 	DATA 	Keypress: 2
952.7064 	DATA 	Keypress: 0
952.8566 	DATA 	Keypress: 0
953.6900 	DATA 	Mouse: Left button down, pos=(967,195)
953.6925 	EXP 	New trial (rep=13, index=4): <Trial 160 (4 in rep 13) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 160, 'thisTrialN': 4, 'thisRepN': 13}>
953.7048 	EXP 	text: autoDraw = False
953.7048 	EXP 	textbox: autoDraw = False
953.7048 	EXP 	polygon: autoDraw = True
953.9085 	DATA 	Mouse:  Left button up, pos=(967,195)
954.7044 	INFO 	Keyboard events cleared
954.7039 	EXP 	polygon: autoDraw = False
954.7039 	EXP 	polygon_2: autoDraw = True
955.6771 	DATA 	Keypress: space
955.6877 	EXP 	polygon: autoDraw = False
955.6877 	EXP 	polygon_2: autoDraw = False
956.3717 	EXP 	Sound sound_1 reached end of file
956.3880 	EXP 	Sound sound_1 started
956.5903 	DATA 	Keypress: 4
956.6848 	EXP 	Sound sound_1 stopped
956.7023 	EXP 	text: autoDraw = True
956.7023 	EXP 	textbox: autoDraw = True
957.6503 	DATA 	Keypress: 4
958.0052 	DATA 	Keypress: 0
958.1486 	DATA 	Keypress: 0
959.0161 	DATA 	Mouse: Left button down, pos=(967,195)
959.0238 	EXP 	New trial (rep=13, index=5): <Trial 161 (5 in rep 13) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 161, 'thisTrialN': 5, 'thisRepN': 13}>
959.0379 	EXP 	text: autoDraw = False
959.0379 	EXP 	textbox: autoDraw = False
959.0379 	EXP 	polygon: autoDraw = True
959.2239 	DATA 	Mouse:  Left button up, pos=(967,195)
960.0389 	INFO 	Keyboard events cleared
960.0379 	EXP 	polygon: autoDraw = False
960.0379 	EXP 	polygon_2: autoDraw = True
960.8929 	DATA 	Keypress: space
960.9044 	EXP 	polygon: autoDraw = False
960.9044 	EXP 	polygon_2: autoDraw = False
961.5880 	EXP 	Sound sound_1 reached end of file
961.6043 	EXP 	Sound sound_1 started
961.9047 	EXP 	Sound sound_1 stopped
961.9211 	EXP 	text: autoDraw = True
961.9211 	EXP 	textbox: autoDraw = True
962.4177 	DATA 	Keypress: 4
962.8054 	DATA 	Keypress: 0
962.9717 	DATA 	Keypress: 0
963.8224 	DATA 	Mouse: Left button down, pos=(967,195)
963.8245 	EXP 	New trial (rep=13, index=6): <Trial 162 (6 in rep 13) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 162, 'thisTrialN': 6, 'thisRepN': 13}>
963.8377 	EXP 	text: autoDraw = False
963.8377 	EXP 	textbox: autoDraw = False
963.8377 	EXP 	polygon: autoDraw = True
964.0400 	DATA 	Mouse:  Left button up, pos=(967,195)
964.8385 	INFO 	Keyboard events cleared
964.8376 	EXP 	polygon: autoDraw = False
964.8376 	EXP 	polygon_2: autoDraw = True
970.4424 	DATA 	Keypress: space
970.4540 	EXP 	polygon: autoDraw = False
970.4540 	EXP 	polygon_2: autoDraw = False
970.5377 	EXP 	Sound sound_1 reached end of file
970.5540 	EXP 	Sound sound_1 started
970.8545 	EXP 	Sound sound_1 stopped
970.8711 	EXP 	text: autoDraw = True
970.8711 	EXP 	textbox: autoDraw = True
975.5721 	DATA 	Keypress: 3
976.0047 	DATA 	Keypress: 0
976.1477 	DATA 	Keypress: 0
976.9804 	DATA 	Mouse: Left button down, pos=(967,195)
976.9896 	EXP 	New trial (rep=13, index=7): <Trial 163 (7 in rep 13) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 163, 'thisTrialN': 7, 'thisRepN': 13}>
977.0038 	EXP 	text: autoDraw = False
977.0038 	EXP 	textbox: autoDraw = False
977.0038 	EXP 	polygon: autoDraw = True
977.2067 	DATA 	Mouse:  Left button up, pos=(967,195)
978.0046 	INFO 	Keyboard events cleared
978.0037 	EXP 	polygon: autoDraw = False
978.0037 	EXP 	polygon_2: autoDraw = True
978.9926 	DATA 	Keypress: space
979.0037 	EXP 	polygon: autoDraw = False
979.0037 	EXP 	polygon_2: autoDraw = False
979.3873 	EXP 	Sound sound_1 reached end of file
979.4037 	EXP 	Sound sound_1 started
979.7045 	EXP 	Sound sound_1 stopped
979.7213 	EXP 	text: autoDraw = True
979.7213 	EXP 	textbox: autoDraw = True
979.8833 	DATA 	Keypress: 3
980.6300 	DATA 	Keypress: 0
980.7801 	DATA 	Keypress: 0
982.3724 	DATA 	Mouse: Left button down, pos=(967,195)
982.3747 	EXP 	New trial (rep=13, index=8): <Trial 164 (8 in rep 13) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 164, 'thisTrialN': 8, 'thisRepN': 13}>
982.3870 	EXP 	text: autoDraw = False
982.3870 	EXP 	textbox: autoDraw = False
982.3870 	EXP 	polygon: autoDraw = True
982.5892 	DATA 	Mouse:  Left button up, pos=(967,195)
983.3876 	INFO 	Keyboard events cleared
983.3869 	EXP 	polygon: autoDraw = False
983.3869 	EXP 	polygon_2: autoDraw = True
984.8088 	DATA 	Keypress: space
984.8201 	EXP 	polygon: autoDraw = False
984.8201 	EXP 	polygon_2: autoDraw = False
984.9038 	EXP 	Sound sound_1 reached end of file
984.9201 	EXP 	Sound sound_1 started
985.2150 	EXP 	Sound sound_1 stopped
985.2335 	EXP 	text: autoDraw = True
985.2335 	EXP 	textbox: autoDraw = True
985.7326 	DATA 	Keypress: 3
986.1381 	DATA 	Keypress: 0
986.2875 	DATA 	Keypress: 0
988.8468 	DATA 	Mouse: Left button down, pos=(967,195)
988.8562 	EXP 	New trial (rep=13, index=9): <Trial 165 (9 in rep 13) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 165, 'thisTrialN': 9, 'thisRepN': 13}>
988.8701 	EXP 	text: autoDraw = False
988.8701 	EXP 	textbox: autoDraw = False
988.8701 	EXP 	polygon: autoDraw = True
989.0555 	DATA 	Mouse:  Left button up, pos=(967,195)
989.8711 	INFO 	Keyboard events cleared
989.8701 	EXP 	polygon: autoDraw = False
989.8701 	EXP 	polygon_2: autoDraw = True
991.5563 	DATA 	Keypress: 4
992.0896 	DATA 	Keypress: 0
992.2735 	DATA 	Keypress: 0
992.8250 	DATA 	Keypress: space
